latitude,longitude,free_bikes,names,ratings,locations,distances,price,popularity,total_photos,total_ratings
49.264483,-123.173926,9,Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",448,2.0,0.9440154806397146,46.0,66.0
49.264483,-123.173926,9,The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",495,2.0,0.9494412930887292,205.0,199.0
49.264483,-123.173926,9,Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",500,2.0,0.8480772514275957,8.0,12.0
49.264483,-123.173926,9,Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",560,1.0,0.8757185407220505,28.0,14.0
49.264483,-123.173926,9,Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",546,1.0,0.8717345525601867,45.0,27.0
49.264483,-123.173926,9,Nat's New York Pizzaria,8.4,"2684 Broadway W (btw Stephens & Trafalgar), Vancouver BC V6K 2G3",577,1.0,0.9241714253191934,24.0,45.0
49.264483,-123.173926,9,Sunshine Diner,8.2,"2649W Broadway W (btwn Stephens & Trafalgar), Vancouver BC V6K 2G2",611,1.0,0.923773026503007,65.0,63.0
49.264579,-123.18373,9,The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",44,1.0,0.9641251351710268,36.0,47.0
49.264579,-123.18373,9,True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",169,1.0,0.8234713816850373,69.0,54.0
49.264579,-123.18373,9,Grounds For Coffee,7.7,"2565 Alma St (at 10th Ave.), Vancouver BC V6R 3R8",187,1.0,0.9660602151353608,56.0,59.0
49.264579,-123.18373,9,Mac Falafel,7.5,"3685W 10th Ave W (at Alma St.), Vancouver BC V6R 2G2",171,1.0,0.9327654569254994,8.0,9.0
49.264579,-123.18373,9,The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",218,2.0,0.9494412930887292,205.0,199.0
49.264579,-123.18373,9,Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",266,2.0,0.9440154806397146,46.0,66.0
49.264579,-123.18373,9,Browns Socialhouse,7.2,"3651 10th Ave W (at Alma St), Vancouver BC V6R 2G2",181,3.0,0.9580922388116332,33.0,16.0
49.264579,-123.18373,9,Rajio Japanese Public House,7.8,"3763W 10th Ave W (btwn Alma & Highbury), Vancouver BC V6R 2G5",270,2.0,0.9238109692474056,111.0,54.0
49.264579,-123.18373,9,Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",439,,0.9417009732313938,16.0,33.0
49.264579,-123.18373,9,Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",460,1.0,0.9049344539090513,25.0,43.0
49.263746,-123.069892,7,St. Augustine's,8.3,"2360 Commercial Dr (at Grandview Hwy), Vancouver BC V5N 4B7",22,2.0,0.9824135379712016,475.0,255.0
49.263746,-123.069892,7,Jamjar,8.5,"2280 Commercial Dr at E 7th Ave (at E 7th Ave), Vancouver BC V5N 4B5",75,2.0,0.9667431845345372,39.0,41.0
49.263746,-123.069892,7,Booster Juice,7.6,"2430 Commercial Dr (E. Broadway), Vancouver BC V5N 4B9",100,,0.953159682039802,6.0,19.0
49.263746,-123.069892,7,Rio Theatre,8.6,"1660 Broadway E (Commercial Drive), Vancouver BC V5N 1W1",180,,0.985904270455882,218.0,142.0
49.263746,-123.069892,7,Jj Bean House of Coffee,7.7,"2206 Commercial Dr (at E 6th Ave), Vancouver BC V5N 4B5",141,2.0,0.9814459979890344,93.0,107.0
49.263746,-123.069892,7,Harambee Ethiopian Restaurant,7.8,"2149 Commercial Dr, Vancouver BC V5N 4B3",206,2.0,0.9312098044051528,28.0,40.0
49.263746,-123.069892,7,Elephant Garden Creamery,7.7,"2080 Commercial Dr, Vancouver BC V5N 4B2",278,1.0,0.969854489575231,32.0,12.0
49.263746,-123.069892,7,Siddharthas Indian Kitchen,8.1,"2066 Commercial Dr, Vancouver BC V5N 4A9",308,2.0,0.8871203354138605,32.0,27.0
49.263746,-123.069892,7,Kishimoto Japanese Kitchen + Sushi Bar,8.5,"2054 Commercial Dr (4th Ave. East), Vancouver BC V5N 4A9",334,2.0,0.9659843296465632,224.0,132.0
49.263746,-123.069892,7,Gorilla Surplus,8.2,"1458 Broadway E, Vancouver BC V5N 1V6",366,,0.9098670106808824,8.0,9.0
49.258761,-123.127071,2,Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",461,1.0,0.8580372218322552,15.0,18.0
49.258761,-123.127071,2,Hachibei Restaurant,7.6,"778 16th Ave W, Vancouver BC V5Z 1S7",445,2.0,0.924968222951566,26.0,27.0
49.258761,-123.127071,2,Gyu-Kaku BBQ,8.5,"950 Broadway W (at Laurel St), Vancouver BC V5Z 1K7",523,3.0,0.9322342585039176,60.0,81.0
49.258761,-123.127071,2,Salmon n' Bannock,8.2,"1128 Broadway W, Vancouver BC V6H 1G5",541,,0.9427443987023582,48.0,22.0
49.258761,-123.127071,2,Wild Birds Unlimited Inc,8.2,"1302 Broadway W (at Birch Street), Vancouver BC V6H 1H2",714,,0.8995086414600368,22.0,9.0
49.258761,-123.127071,2,Dynasty Seafood Restaurant 皇朝海鮮酒家,7.6,"777 Broadway W, Vancouver BC V5Z 4J7",691,1.0,0.9819961677828156,182.0,105.0
49.258761,-123.127071,2,Small Victory,8.9,"3070 Granville St, Vancouver BC V6H 3J8",836,1.0,0.9595720058431826,41.0,27.0
49.258761,-123.127071,2,University Women's Club of Vancouver-Hycroft,7.5,"1489 McRae Ave (16th Ave.), Vancouver BC V6H 1V1",712,,0.930526835005976,34.0,18.0
49.258761,-123.127071,2,Cachè the House of Dresses,,"1051 Wolfe Ave, Vancouver BC V6H 1V6",451,,0.2049097911251921,,
49.258761,-123.127071,2,Choklit Park,7.7,"2400 Spruce St (Spruce St), Vancouver BC V6H 2P3",764,,0.9579594392062378,122.0,15.0
49.268974,-123.190701,13,Breka Downtown Bakery Cafe Inc,8.5,"3750 4th Ave W, Vancouver BC V6R 1P3",297,1.0,0.9887879190301836,15.0,16.0
49.268974,-123.190701,13,Jericho Beach,9.1,"3941 Pt Grey Rd, Vancouver BC V6R 1B5",344,,0.996869723587107,475.0,110.0
49.268974,-123.190701,13,Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",388,1.0,0.9049344539090513,25.0,43.0
49.268974,-123.190701,13,Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",358,2.0,0.9501052911157064,27.0,15.0
49.268974,-123.190701,13,Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",504,,0.9417009732313938,16.0,33.0
49.268974,-123.190701,13,Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",517,1.0,0.8988636148052589,149.0,141.0
49.268974,-123.190701,13,True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",587,1.0,0.8234713816850373,69.0,54.0
49.268974,-123.190701,13,The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",688,1.0,0.9641251351710268,36.0,47.0
49.268974,-123.190701,13,Rajio Japanese Public House,7.8,"3763W 10th Ave W (btwn Alma & Highbury), Vancouver BC V6R 2G5",660,2.0,0.9238109692474056,111.0,54.0
49.268974,-123.190701,13,Grounds For Coffee,7.7,"2565 Alma St (at 10th Ave.), Vancouver BC V6R 3R8",660,1.0,0.9660602151353608,56.0,59.0
49.273011,-123.159663,5,Kitsilano Pool,8.9,"2305 Cornwall Ave (Vine), Vancouver BC V6K 1B6",164,,0.9669139268843316,265.0,48.0
49.273011,-123.159663,5,Nook,8.1,"1525 Yew St (Cornwall Ave), Vancouver BC V6K 3E5",336,2.0,0.931228775777352,61.0,66.0
49.273011,-123.159663,5,LOCAL Public Eatery Kitsilano,7.7,"2210 Cornwall Ave, Vancouver BC V6K 1B5",326,2.0,0.9823186811102048,247.0,233.0
49.273011,-123.159663,5,Trafalgar Beach,8.0,Vancouver BC,350,,0.9626074253950788,53.0,13.0
49.273011,-123.159663,5,Kibune Sushi Restaurant,7.3,"1508 Yew St (at Cornwall Ave.), Vancouver BC V6K 3E4",342,2.0,0.7908595928743526,34.0,16.0
49.273011,-123.159663,5,Kitsilano Seawall,,"2300 Cornwall Ave (Vine Street), Vancouver BC",145,,0.9939735404131051,,
49.273011,-123.159663,5,Wilderness Beach,,"Pt Grey Rd, Vancouver BC",184,,0.9103982091024644,,
49.273011,-123.159663,5,Kitsilano Beach,9.4,"2225 Cornwall Ave (at Yew St), Vancouver BC",535,,0.9999419948114028,2159.0,583.0
49.273011,-123.159663,5,Raisu,8.8,"2340 4th Ave W, Vancouver BC V6K 1P1",537,2.0,0.9807819999620572,202.0,73.0
49.273011,-123.159663,5,Terra Breads,8.6,"2380 4th Ave W (at Balsam St), Vancouver BC V6K 1P1",542,1.0,0.9069074766177838,51.0,53.0
49.266924,-123.173849,10,Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",304,2.0,0.922103545749464,31.0,34.0
49.266924,-123.173849,10,Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",287,2.0,0.8480772514275957,8.0,12.0
49.266924,-123.173849,10,Nuba,8.1,"3116W Broadway W (btwn Trutch & Balaclava), Vancouver BC V6K 2H3",314,1.0,0.9576748686232476,54.0,65.0
49.266924,-123.173849,10,East Is East,8.3,"3243 West Broadway (btwn Blenheim & Trutch), Vancouver BC V6K 2H5",359,2.0,0.9118210620174158,79.0,106.0
49.266924,-123.173849,10,Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",376,1.0,0.8717345525601867,45.0,27.0
49.266924,-123.173849,10,Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",395,1.0,0.8757185407220505,28.0,14.0
49.266924,-123.173849,10,Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",544,2.0,0.9440154806397146,46.0,66.0
49.266924,-123.173849,10,The Naam Restaurant,7.9,"2724 4th Ave W (at Stephens St), Vancouver BC V6K 1R1",516,2.0,0.9578266396008424,180.0,227.0
49.266924,-123.173849,10,The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",580,2.0,0.9494412930887292,205.0,199.0
49.266924,-123.173849,10,The Only Cafe,8.5,"2678 4th Ave W, Vancouver BC V6K 1P7",619,1.0,0.9334863690690748,36.0,18.0
49.264326,-123.164725,12,Sunshine Diner,8.2,"2649W Broadway W (btwn Stephens & Trafalgar), Vancouver BC V6K 2G2",65,1.0,0.923773026503007,65.0,63.0
49.264326,-123.164725,12,Nat's New York Pizzaria,8.4,"2684 Broadway W (btw Stephens & Trafalgar), Vancouver BC V6K 2G3",97,1.0,0.9241714253191934,24.0,45.0
49.264326,-123.164725,12,Thomas Haas Patisserie,8.6,"2539 Broadway W (btwn Trafalgar & Larch), Vancouver BC V6K 2E9",113,1.0,0.9682798656826848,246.0,123.0
49.264326,-123.164725,12,White Spot Kitsilano,7.7,"2518 Broadway W, Vancouver BC V6K 2G1",113,1.0,0.9722448824723492,61.0,48.0
49.264326,-123.164725,12,O Mio Gelato,,"2589 16th Ave W, Vancouver BC V6K 3B9",80,,0.9435032535903322,,
49.264326,-123.164725,12,Connaught Park,8.5,"2690 Larch St (btwn 10th Ave & 12th Ave), Vancouver BC V6K 4K9",477,,0.992164823281668,50.0,16.0
49.264326,-123.164725,12,The Naam Restaurant,7.9,"2724 4th Ave W (at Stephens St), Vancouver BC V6K 1R1",472,2.0,0.9578266396008424,180.0,227.0
49.264326,-123.164725,12,Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",526,1.0,0.8757185407220505,28.0,14.0
49.264326,-123.164725,12,Platform 7 Coffee,8.0,"2300 Broadway W (Vine), Vancouver BC V6K 2E5",516,1.0,0.9806871431010604,57.0,73.0
49.264326,-123.164725,12,Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",536,1.0,0.8717345525601867,45.0,27.0
49.266636,-123.183661,10,Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",210,,0.9417009732313938,16.0,33.0
49.266636,-123.183661,10,Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",249,1.0,0.9049344539090513,25.0,43.0
49.266636,-123.183661,10,Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",213,1.0,0.8988636148052589,149.0,141.0
49.266636,-123.183661,10,The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",252,1.0,0.9641251351710268,36.0,47.0
49.266636,-123.183661,10,Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",241,2.0,0.9501052911157064,27.0,15.0
49.266636,-123.183661,10,Breka Downtown Bakery Cafe Inc,8.5,"3750 4th Ave W, Vancouver BC V6R 1P3",304,1.0,0.9887879190301836,15.0,16.0
49.266636,-123.183661,10,True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",282,1.0,0.8234713816850373,69.0,54.0
49.266636,-123.183661,10,Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",373,2.0,0.9440154806397146,46.0,66.0
49.266636,-123.183661,10,The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",336,2.0,0.9494412930887292,205.0,199.0
49.266636,-123.183661,10,Grounds For Coffee,7.7,"2565 Alma St (at 10th Ave.), Vancouver BC V6R 3R8",355,1.0,0.9660602151353608,56.0,59.0
49.254818,-123.114785,7,Rain or Shine,8.8,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5",41,1.0,0.9739333345980916,99.0,78.0
49.254818,-123.114785,7,Potluck Hawker Eatery,8.2,"3424 Cambie St (b/w W. 18th Avenue & W. 19th Avenue), Vancouver BC V5Z 2W8",34,2.0,0.9343021380736468,31.0,12.0
49.254818,-123.114785,7,Lemonade Gluten Free Bakery,8.2,"3385 Cambie St (W.17th and W.19th Ave), Vancouver BC V5Z 2W6",51,1.0,0.8910474094591262,27.0,31.0
49.254818,-123.114785,7,Biercraft Bistro,8.1,"3305 Cambie St (at 17th Ave.), Vancouver BC V5Z 2W6",115,3.0,0.8879171330462332,265.0,155.0
49.254818,-123.114785,7,Dutch Wooden Shoe Cafe,7.8,"3292 Cambie St (at W 17 Ave.), Vancouver BC V5Z 2W4",146,1.0,0.9435981104513288,116.0,42.0
49.254818,-123.114785,7,Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",301,2.0,0.9633093661664548,66.0,113.0
49.254818,-123.114785,7,The Mighty Oak,8.0,"198 18th Ave W (at Columbia St), Vancouver BC V5Y 2A5",370,,0.95175580049705,32.0,19.0
49.254818,-123.114785,7,Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",400,1.0,0.9468611864696174,28.0,32.0
49.254818,-123.114785,7,Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",459,2.0,0.9053897668418356,4.0,33.0
49.254818,-123.114785,7,Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",531,1.0,0.8580372218322552,15.0,18.0
49.268837,-123.177633,11,Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",446,,0.9417009732313938,16.0,33.0
49.268837,-123.177633,11,Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",432,1.0,0.8988636148052589,149.0,141.0
49.268837,-123.177633,11,Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",544,2.0,0.9440154806397146,46.0,66.0
49.268837,-123.177633,11,East Is East,8.3,"3243 West Broadway (btwn Blenheim & Trutch), Vancouver BC V6K 2H5",512,2.0,0.9118210620174158,79.0,106.0
49.268837,-123.177633,11,Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",562,1.0,0.9049344539090513,25.0,43.0
49.268837,-123.177633,11,Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",508,2.0,0.8480772514275957,8.0,12.0
49.268837,-123.177633,11,The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",554,2.0,0.9494412930887292,205.0,199.0
49.268837,-123.177633,11,Nuba,8.1,"3116W Broadway W (btwn Trutch & Balaclava), Vancouver BC V6K 2H3",570,1.0,0.9576748686232476,54.0,65.0
49.268837,-123.177633,11,Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",588,2.0,0.922103545749464,31.0,34.0
49.268837,-123.177633,11,Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",601,2.0,0.9501052911157064,27.0,15.0
49.255034,-123.120226,4,Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",236,1.0,0.8580372218322552,15.0,18.0
49.255034,-123.120226,4,Hachibei Restaurant,7.6,"778 16th Ave W, Vancouver BC V5Z 1S7",242,2.0,0.924968222951566,26.0,27.0
49.255034,-123.120226,4,Rain or Shine,8.8,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5",373,1.0,0.9739333345980916,99.0,78.0
49.255034,-123.120226,4,Lemonade Gluten Free Bakery,8.2,"3385 Cambie St (W.17th and W.19th Ave), Vancouver BC V5Z 2W6",359,1.0,0.8910474094591262,27.0,31.0
49.255034,-123.120226,4,Biercraft Bistro,8.1,"3305 Cambie St (at 17th Ave.), Vancouver BC V5Z 2W6",370,3.0,0.8879171330462332,265.0,155.0
49.255034,-123.120226,4,Potluck Hawker Eatery,8.2,"3424 Cambie St (b/w W. 18th Avenue & W. 19th Avenue), Vancouver BC V5Z 2W8",383,2.0,0.9343021380736468,31.0,12.0
49.255034,-123.120226,4,Dutch Wooden Shoe Cafe,7.8,"3292 Cambie St (at W 17 Ave.), Vancouver BC V5Z 2W4",391,1.0,0.9435981104513288,116.0,42.0
49.255034,-123.120226,4,Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",464,2.0,0.9633093661664548,66.0,113.0
49.255034,-123.120226,4,Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",535,1.0,0.9468611864696174,28.0,32.0
49.255034,-123.120226,4,Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",572,2.0,0.9053897668418356,4.0,33.0
49.271044,-123.170661,10,Volunteer Park,7.0,"Pt Grey Rd (at Macdonald St.), Vancouver BC",94,,0.9256891350951414,124.0,11.0
49.271044,-123.170661,10,Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",288,2.0,0.8480772514275957,8.0,12.0
49.271044,-123.170661,10,Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",338,1.0,0.8757185407220505,28.0,14.0
49.271044,-123.170661,10,Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",332,1.0,0.8717345525601867,45.0,27.0
49.271044,-123.170661,10,The Naam Restaurant,7.9,"2724 4th Ave W (at Stephens St), Vancouver BC V6K 1R1",401,2.0,0.9578266396008424,180.0,227.0
49.271044,-123.170661,10,The Only Cafe,8.5,"2678 4th Ave W, Vancouver BC V6K 1P7",488,1.0,0.9334863690690748,36.0,18.0
49.271044,-123.170661,10,Cafe Lokal,8.3,"2610 4th Ave W (Trafalgar), Vancouver BC V6K 1P7",536,1.0,0.9506364895372882,14.0,14.0
49.271044,-123.170661,10,Trafalgar Beach,8.0,Vancouver BC,556,,0.9626074253950788,53.0,13.0
49.271044,-123.170661,10,Tera V Burger,7.9,"2961 West Broadway (Bayswater), Vancouver BC V6K 2G9",765,2.0,0.9492136366223368,17.0,46.0
49.271044,-123.170661,10,Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",794,2.0,0.922103545749464,31.0,34.0
49.252691,-123.101289,6,The Soap Dispensary,9.0,"3718 Main St (E 21st Ave), Vancouver BC V5V 3N7",34,,0.938248183491112,13.0,23.0
49.252691,-123.101289,6,Cultivate Tea,8.4,"3623 Main St, Vancouver BC V5V 3N6",19,2.0,0.1953482195367191,9.0,21.0
49.252691,-123.101289,6,Welk's Mart,8.6,"3511 Main St, Vancouver BC V5V 3N4",94,,0.9756597294682324,18.0,50.0
49.252691,-123.101289,6,Front and Co,7.6,"3772 Main St (at E. 22nd Ave.), Vancouver BC V5V 3N7",152,,0.9517747718692492,40.0,53.0
49.252691,-123.101289,6,The Fish Counter,8.1,"3825 Main St (btwn E 22nd & 23rd), Vancouver BC V5V 3P1",211,3.0,0.8931532317732541,105.0,68.0
49.252691,-123.101289,6,Anh and Chi,8.9,"3388 Main St, Vancouver BC V5V 3M7",256,2.0,0.981521883477832,153.0,89.0
49.252691,-123.101289,6,Sushi Mania,8.1,"3851 Main St, Vancouver BC V5V 3P1",223,2.0,0.8044051526246894,38.0,28.0
49.252691,-123.101289,6,The Acorn,8.8,"3995 Main St (24th Ave), Vancouver BC V5V 3P3",361,2.0,0.959704805448578,158.0,165.0
49.252691,-123.101289,6,Toshi Sushi,8.6,"181E 16th Ave E (at Main St.), Vancouver BC V5T 4R2",440,2.0,0.9550757906319364,111.0,104.0
49.252691,-123.101289,6,Aperture Coffee Bar,8.2,"4124 Main St (at E King Edward Ave), Vancouver BC V5V 3P7",468,1.0,0.9658135872967692,20.0,20.0
49.272172,-123.097978,13,Beta5 Chocolates,8.7,"413 Industrial Ave (at Station St), Vancouver BC V6A 2P8",285,1.0,0.985145415567908,164.0,94.0
49.272172,-123.097978,13,Seaside Seawall,9.4,"Quebec St, Vancouver BC",442,,0.9989683836279332,168.0,94.0
49.272172,-123.097978,13,Creekside Park,8.9,"1455 Quebec St (at Science World), Vancouver BC V6A 3Z7",438,,0.9990324600178332,198.0,81.0
49.272172,-123.097978,13,Torafuku,8.3,"958 Main St, Vancouver BC V6A 2W1",440,2.0,0.9356680768720002,51.0,52.0
49.272172,-123.097978,13,Amato Gelato Cafe,8.0,"78 1st Ave E, Vancouver BC V5T 1A1",422,1.0,0.987080495532242,24.0,24.0
49.272172,-123.097978,13,Earnest Ice Cream,9.3,"1829 Quebec St (at E 2nd Ave), Vancouver BC V5T 2Z3",489,1.0,0.9818254254330216,267.0,298.0
49.272172,-123.097978,13,Mountain Equipment Co-Op,7.8,"111 2nd Ave E (at Quebec Street), Vancouver BC V5T 1B4",434,,0.9900210582231412,13.0,12.0
49.272172,-123.097978,13,The Boxcar,9.0,"917 Main St, Vancouver BC V6A 2V8",516,2.0,0.9618485705071048,20.0,38.0
49.272172,-123.097978,13,Pizzeria Farina,8.7,"915 Main St (at Prior St), Vancouver BC V6A 2V8",516,1.0,0.941757887347992,120.0,128.0
49.272172,-123.097978,13,Kranky Cafe,7.9,"228 4th Ave E (btwn Main & Scotia), Vancouver BC V5T 1G5",556,1.0,0.9281933562254556,60.0,34.0
49.271082,-123.191458,20,Jericho Beach,9.1,"3941 Pt Grey Rd, Vancouver BC V6R 1B5",105,,0.996869723587107,475.0,110.0
49.271082,-123.191458,20,Breka Downtown Bakery Cafe Inc,8.5,"3750 4th Ave W, Vancouver BC V6R 1P3",447,1.0,0.9887879190301836,15.0,16.0
49.271082,-123.191458,20,HI-Vancouver Jericho Beach,8.8,"1515 Discovery St, Vancouver BC V6R 4K5",477,,0.9937963612908122,274.0,86.0
49.271082,-123.191458,20,Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",521,1.0,0.9049344539090513,25.0,43.0
49.271082,-123.191458,20,Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",512,2.0,0.9501052911157064,27.0,15.0
49.271082,-123.191458,20,Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",625,,0.9417009732313938,16.0,33.0
49.271082,-123.191458,20,Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",635,1.0,0.8988636148052589,149.0,141.0
49.271082,-123.191458,20,True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",816,1.0,0.8234713816850373,69.0,54.0
49.271082,-123.191458,20,Jericho Arts Centre,7.8,"1675 Discovery St, Vancouver BC V6R 4K5",844,,0.9472785566580032,25.0,9.0
49.271082,-123.191458,20,The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",906,1.0,0.9641251351710268,36.0,47.0
49.27808,-123.130557,13,Breka Bakery & Cafe,8.4,"855 Davie St (at Hornby St), Vancouver BC V6Z 1B7",186,2.0,0.9929616209140408,269.0,253.0
49.27808,-123.130557,13,Sushi Mugen,8.0,"903 Davie St, Vancouver BC V6Z 1B9",174,2.0,0.9664206712071484,21.0,9.0
49.27808,-123.130557,13,Banana Leaf,8.2,"1043 Davie St (b/t Burrard & Thurlow), Vancouver BC V6E 1M5",197,3.0,0.962455654417484,177.0,115.0
49.27808,-123.130557,13,Nando's,8.3,"828 Davie St (at Howe St.), Vancouver BC V6Z 2S2",229,2.0,0.9667052417901388,119.0,138.0
49.27808,-123.130557,13,Thai Basil Restaurant,7.6,"1215 Thurlow St, Vancouver BC V6E 1X4",249,1.0,0.9728709377549278,73.0,64.0
49.27808,-123.130557,13,Fritz European Fry House,8.2,"718 Davie St (Granville St.), Vancouver BC V6Z 1B6",304,2.0,0.9823566238546034,217.0,156.0
49.27808,-123.130557,13,Samurai Japanese Restaurant,7.8,"1108 Davie St (btwn Bute & Thurlow), Vancouver BC V6E 1N1",288,2.0,0.973914363225892,150.0,157.0
49.27808,-123.130557,13,Cazba Restaurant,7.6,"1103 Davie St (at Thurlow St.), Vancouver BC V6E 1N2",287,2.0,0.948359924873366,134.0,126.0
49.27808,-123.130557,13,Cobs Bread,8.6,"1160 Davie St (between Thurlow and Bute), Vancouver BC V6E 1N1",397,1.0,0.8521560964504563,27.0,26.0
49.27808,-123.130557,13,Gurkha Himalayan Kitchen,7.5,"1141 Davie St (btwn Thurlow & Bute), Vancouver BC V6E 1N2",365,,0.977310238849576,38.0,24.0
49.269969,-123.109623,6,JJ Bean Coffee Roasters,7.8,"188 1st Ave W (at Columbia St), Vancouver BC V5Y 1A4",41,1.0,0.96812809470509,64.0,70.0
49.269969,-123.109623,6,Hinge Park,7.5,"Columbia St (at Walter Harkwick Ave), Vancouver BC",96,,0.9847470167517216,78.0,11.0
49.269969,-123.109623,6,The Flying Pig Olympic Village,7.4,"127 2nd Ave W (Quebec), Vancouver BC V5Y 1B8",155,,0.9619623987403008,65.0,69.0
49.269969,-123.109623,6,Legacy Liquor Store,8.6,"1633 Manitoba St (Walter Hardwick Avenue), Vancouver BC V5Y 0B8",246,,0.9762668133786117,131.0,104.0
49.269969,-123.109623,6,CRAFT Beer Market Vancouver,8.2,"85 1st Ave W (btwn Manitoba & Salt), Vancouver BC V5Y 0C4",248,3.0,0.9835138775587638,885.0,578.0
