names,ratings,locations,distances,latitude,longitude,price,popularity,total_photos,total_ratings
Gurkha Himalayan Kitchen,7.5,"1141 Davie St (btwn Thurlow & Bute), Vancouver BC V6E 1N2",411,49.283749,-123.136133,,0.977310238849576,38.0,24.0
West End Farmers Market,7.8,"1100 Comox St (Thurlow St), Vancouver BC",447,49.283749,-123.136133,,0.9905522566447231,125.0,36.0
Shoppers Drug Mart,7.6,"1780 West Broadway (Burrard St), Vancouver BC V6J 1Y1",247,49.262944,-123.148109,,0.9721120828669537,10.0,26.0
Gyo Para Gyoza & Ramen Bar,8.0,"2120 Broadway W (Arbutus), Vancouver BC V6K 2C8",387,49.262944,-123.148109,,0.9361992752935819,22.0,18.0
Suika,8.7,"1626W Broadway W (btwn Fir & Pine), Vancouver BC V6J 1X6",473,49.262944,-123.148109,2.0,0.9723966534499441,488.0,219.0
Cineplex Cinemas,8.1,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",504,49.262944,-123.148109,,0.9763426988674091,84.0,131.0
Fable,8.9,"1944 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",560,49.262944,-123.148109,2.0,0.930963176566561,251.0,202.0
Rain or Shine Ice Cream,8.9,"1926 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",565,49.262944,-123.148109,3.0,0.9824894234599989,191.0,196.0
Romer's Burger Bar,8.7,"1873 4th Ave W (btwn Cypress & Burrard), Vancouver BC V6J 1M4",585,49.262944,-123.148109,2.0,0.9601980611257612,172.0,196.0
Indian Oven Restaurant Ltd,8.8,"2006 4th Ave W (at Maple St), Vancouver BC V6J 1M9",591,49.262944,-123.148109,2.0,0.8782796759689628,10.0,41.0
Ramen Danbo,8.5,"1833 4th Ave W (Burrard St.), Vancouver BC V6J 1M4",580,49.262944,-123.148109,1.0,0.9776517235491643,119.0,98.0
Pete's Meat Inc,8.4,"2817 Arbutus St (12th Avenue), Vancouver BC V6J 0E6",587,49.262944,-123.148109,,0.9134336286543606,27.0,21.0
The Liberty Distillery,8.7,"2 1494 Old Bridge St, Vancouver BC V6H 3S6",37,49.27029,-123.135025,,0.9689059209652634,136.0,91.0
Granville Island Brewing,8.1,"1441 Cartwright St (at Old Bridge St), Vancouver BC V6H 3R7",55,49.27029,-123.135025,2.0,0.9870994669044412,834.0,385.0
The Keg Steakhouse & Bar,8.0,"1499 Anderson St, Vancouver BC V6H 3R5",111,49.27029,-123.135025,3.0,0.9870235814156438,124.0,117.0
Paper-Ya,8.7,"1666 Johnston St (in the Net Loft), Vancouver BC V6H 3S2",167,49.27029,-123.135025,,0.9565745290356852,65.0,48.0
Granville Island Publishing,8.9,"1656 Duranleau St, Vancouver BC V6H 3S4",193,49.27029,-123.135025,,0.9660791865075601,57.0,25.0
Granville Island Public Market,9.1,"1689 Johnston St (at Johnston St), Vancouver BC V6H 3R9",244,49.27029,-123.135025,,0.9996964580448103,2427.0,1683.0
A Bread Affair,8.8,"1680 Johnston St (at Duranleau St), Vancouver BC V6H 3S2",245,49.27029,-123.135025,1.0,0.9753182447686441,62.0,48.0
The Sandbar Seafood Restaurant,8.2,"1535 Johnston St (Granville Island), Vancouver BC V6H 3R9",225,49.27029,-123.135025,2.0,0.9839881618637476,457.0,348.0
False Creek Seawall,9.3,"1689 Johnston St (Anderson), Vancouver BC V6H 3R9",285,49.27029,-123.135025,,0.9986880108087324,403.0,86.0
Ancora Waterfront Dining and Patio,8.7,"1600 Howe St, Vancouver BC V6Z 2L9",416,49.27029,-123.135025,3.0,0.956783214129878,74.0,44.0
Earnest Ice Cream,8.3,"1485 Frances St (at McLean Dr), Vancouver BC V5L 1Z1",109,49.280427,-123.074082,1.0,0.9764944698450039,38.0,17.0
The Gourmet Warehouse,8.8,"1340 Hastings St E (East Hastings & Clark Dr), Vancouver BC V5L 1S3",185,49.280427,-123.074082,,0.9834379920699664,65.0,88.0
Callister Brewing Co,8.9,"1338 Franklin St, Vancouver BC V5L 1N9",246,49.280427,-123.074082,2.0,0.9942516742235966,109.0,31.0
Pepino's,8.8,"631 Commercial Dr, Vancouver BC V5L 3W3",292,49.280427,-123.074082,2.0,0.9645425053594127,11.0,18.0
Superflux Beer Co,7.8,"505 Clark Dr, Vancouver BC V5L 3H6",238,49.280427,-123.074082,2.0,0.9643717630096185,83.0,14.0
Bomber Brewing,8.3,"1488 Adanac St (btwn Clark & McLean), Vancouver BC V5L 2C3",317,49.280427,-123.074082,1.0,0.9584716662556203,118.0,68.0
Storm Brewing Ltd,8.5,"310 Commercial Dr (btwn E Hastings & Franklin), Vancouver BC V5L 3V6",335,49.280427,-123.074082,2.0,0.9811803987782436,107.0,48.0
Powell Street Craft Brewery,8.4,"1357 Powell St, Vancouver BC V5L 1G8",338,49.280427,-123.074082,2.0,0.9921458519094686,100.0,51.0
Caffe la Tana,7.5,"635 Commercial Dr, Vancouver BC V5L 3W3",314,49.280427,-123.074082,1.0,0.9737815636204966,22.0,8.0
East Vancouver Brewing Co,8.6,"1675 Venables St, Vancouver BC V5L 2H1",450,49.280427,-123.074082,2.0,0.9663637570905503,31.0,12.0
Homer St. Cafe and Bar,8.7,"898 Homer St (at Smithe St.), Vancouver BC V6B 2W5",92,49.279259,-123.119145,2.0,0.9738953918536928,228.0,191.0
The Orpheum,8.8,"601 Smithe St (btwn Smithe & Robson), Vancouver BC V6B 3L4",120,49.279259,-123.119145,,0.9875927225816243,625.0,211.0
Commodore Ballroom,9.1,"838 Granville St (Btw Robson & Smithe), Vancouver BC V6Z 1K3",186,49.279259,-123.119145,,0.9736487640151013,729.0,295.0
Lupo Restaurant & Vinoteca,8.6,"869 Hamilton St (btwn Smithe & Robson), Vancouver BC V6B 2R7",178,49.279259,-123.119145,2.0,0.9712393997457837,87.0,120.0
Cafe Medina,9.0,"780 Richards St (btwn W Georgia & Robson), Vancouver BC V6B 3A4",220,49.279259,-123.119145,2.0,0.9852402724289048,995.0,1116.0
Nero Belgian Waffle Bar,9.1,"1002 Seymour St (Seymour and Nelson), Vancouver BC V6B 3M6",227,49.279259,-123.119145,1.0,0.9735349357819051,111.0,112.0
Vancouver Public Library,9.1,"350 Georgia St W (btwn Homer & Hamilton), Vancouver BC V6B 6B1",273,49.279259,-123.119145,,0.9985012615962513,1249.0,389.0
The Parlour,8.7,"1011 Hamilton St (btwn Nelson & Helmcken), Vancouver BC V6B 5T4",289,49.279259,-123.119145,2.0,0.9619244559959022,223.0,223.0
Tacofino,9.0,"1025 Mainland St (Nelson), Vancouver BC V6B 5P9",314,49.279259,-123.119145,1.0,0.9687731213598679,41.0,94.0
The Keg Steakhouse + Bar - Yaletown,8.2,"1011 Mainland St (at Nelson St), Vancouver BC V6B 5P9",293,49.279259,-123.119145,3.0,0.9727950522661304,249.0,210.0
Breka Bakery & Cafe,8.5,"812 Bute St (at Robson St), Vancouver BC V6E 1Y4",8,49.285836,-123.127265,2.0,0.9947639012729791,378.0,284.0
Konbiniya,8.8,"1238 Robson St (btw Bute St. & Jervis St.), Vancouver BC V6E 1C1",76,49.285836,-123.127265,,0.9884274629583958,143.0,96.0
BC Liquor Store,8.2,"768 Bute St (at Alberni), Vancouver BC V6E 4H6",108,49.285836,-123.127265,,0.9905901993891219,312.0,97.0
Ladurée,8.6,"1141 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",132,49.285836,-123.127265,1.0,0.9570677847128682,107.0,50.0
Zefferelli's,8.2,"1136 Robson St (btwn Bute and Thurlow), Vancouver BC V6E 1B2",126,49.285836,-123.127265,2.0,0.9635559940050464,77.0,79.0
Muji 無印良品,9.0,"1125 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",164,49.285836,-123.127265,,0.9870615241600424,66.0,41.0
Ramen Danbo - Robson,9.1,"1333 Robson St (btwn Broughton & Jervis), Vancouver BC V6E 1C6",216,49.285836,-123.127265,2.0,0.9836087344197606,235.0,201.0
Joe Fortes Seafood & Chop House,8.9,"777 Thurlow St (Robson St), Vancouver BC V6E 3V5",226,49.285836,-123.127265,3.0,0.9862647265276697,819.0,533.0
Red Robin Gourmet Burgers,8.2,"803 Thurlow St (Robson St), Vancouver BC V6E 1W1",201,49.285836,-123.127265,2.0,0.9840830187247444,392.0,308.0
Guu,8.6,"838 Thurlow St (btwn Robson & Haro), Vancouver BC V6E 1W2",226,49.285836,-123.127265,1.0,0.9846901026351236,354.0,294.0
Trafalgar Beach,8.0,Vancouver BC,98,49.272969,-123.164325,,0.9626074253950788,53.0,13.0
Kitsilano Pool,8.9,"2305 Cornwall Ave (Vine), Vancouver BC V6K 1B6",501,49.272969,-123.164325,,0.9669139268843315,265.0,48.0
The Only Cafe,8.5,"2678 4th Ave W, Vancouver BC V6K 1P7",537,49.272969,-123.164325,1.0,0.9334863690690748,36.0,18.0
Cafe Lokal,8.3,"2610 4th Ave W (Trafalgar), Vancouver BC V6K 1P7",533,49.272969,-123.164325,1.0,0.9506364895372882,14.0,14.0
Wilderness Beach,,"Pt Grey Rd, Vancouver BC",234,49.272969,-123.164325,,0.9103982091024644,,
Volunteer Park,7.0,"Pt Grey Rd (at Macdonald St.), Vancouver BC",413,49.272969,-123.164325,,0.9256891350951414,124.0,11.0
The Naam Restaurant,7.9,"2724 4th Ave W (at Stephens St), Vancouver BC V6K 1R1",555,49.272969,-123.164325,2.0,0.9578266396008424,180.0,227.0
Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",616,49.272969,-123.164325,1.0,0.8757185407220505,28.0,14.0
Terra Breads,8.6,"2380 4th Ave W (at Balsam St), Vancouver BC V6K 1P1",649,49.272969,-123.164325,1.0,0.9069074766177838,51.0,53.0
Raisu,8.8,"2340 4th Ave W, Vancouver BC V6K 1P1",677,49.272969,-123.164325,2.0,0.9807819999620573,202.0,73.0
Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",432,49.27247,-123.185643,1.0,0.9049344539090513,25.0,43.0
Breka Downtown Bakery Cafe Inc,8.5,"3750 4th Ave W, Vancouver BC V6R 1P3",441,49.27247,-123.185643,1.0,0.9887879190301835,15.0,16.0
Jericho Beach,9.1,"3941 Pt Grey Rd, Vancouver BC V6R 1B5",472,49.27247,-123.185643,,0.996869723587107,475.0,110.0
Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",458,49.27247,-123.185643,,0.9417009732313938,16.0,33.0
Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",459,49.27247,-123.185643,1.0,0.8988636148052589,149.0,141.0
Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",468,49.27247,-123.185643,2.0,0.9501052911157064,27.0,15.0
The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",902,49.27247,-123.185643,1.0,0.9641251351710269,36.0,47.0
True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",871,49.27247,-123.185643,1.0,0.8234713816850373,69.0,54.0
The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",976,49.27247,-123.185643,2.0,0.9494412930887292,205.0,199.0
Grounds For Coffee,7.7,"2565 Alma St (at 10th Ave.), Vancouver BC V6R 3R8",957,49.27247,-123.185643,1.0,0.9660602151353608,56.0,59.0
Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",571,49.271471,-123.17731,,0.9417009732313938,16.0,33.0
Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",558,49.271471,-123.17731,1.0,0.8988636148052589,149.0,141.0
Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",588,49.271471,-123.17731,2.0,0.8480772514275957,8.0,12.0
Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",667,49.271471,-123.17731,1.0,0.9049344539090513,25.0,43.0
Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",713,49.271471,-123.17731,1.0,0.8757185407220505,28.0,14.0
Volunteer Park,7.0,"Pt Grey Rd (at Macdonald St.), Vancouver BC",571,49.271471,-123.17731,,0.9256891350951414,124.0,11.0
Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",697,49.271471,-123.17731,1.0,0.8717345525601867,45.0,27.0
Breka Downtown Bakery Cafe Inc,8.5,"3750 4th Ave W, Vancouver BC V6R 1P3",751,49.271471,-123.17731,1.0,0.9887879190301835,15.0,16.0
Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",716,49.271471,-123.17731,2.0,0.9501052911157064,27.0,15.0
Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",832,49.271471,-123.17731,2.0,0.9440154806397146,46.0,66.0
Cardero's Restaurant & Marine Pub,8.5,"1583 Coal Harbour Quay (btwn Cardero & Nicola), Vancouver BC V6G 3E7",177,49.290112,-123.127062,3.0,0.9770825823831838,520.0,382.0
Cardero Park,8.2,Vancouver BC,238,49.290112,-123.127062,,0.9519265428468441,14.0,8.0
Coal Harbour Seawall,9.5,"W Cordova St, Vancouver BC V7J 2E1",304,49.290112,-123.127062,,0.988332606097399,1024.0,311.0
H Tasting Lounge,7.9,"1601 Bayshore Dr, Vancouver BC V6G 2V4",272,49.290112,-123.127062,3.0,0.9903625429227296,23.0,8.0
Ramen Danbo - Robson,9.1,"1333 Robson St (btwn Broughton & Jervis), Vancouver BC V6E 1C6",332,49.290112,-123.127062,2.0,0.9836087344197606,235.0,201.0
Pappa Roti,8.5,"1505 Robson St (at Nicola St), Vancouver BC V6G 1C3",319,49.290112,-123.127062,1.0,0.9732503651989148,205.0,151.0
Saku,8.7,"1773 Robson St, Vancouver BC V6G 1C9",392,49.290112,-123.127062,2.0,0.94619718844264,51.0,27.0
Konbiniya,8.8,"1238 Robson St (btw Bute St. & Jervis St.), Vancouver BC V6E 1C1",402,49.290112,-123.127062,,0.9884274629583958,143.0,96.0
BC Liquor Store,8.2,"768 Bute St (at Alberni), Vancouver BC V6E 4H6",417,49.290112,-123.127062,,0.9905901993891219,312.0,97.0
Whole Foods,8.2,"1675 Robson St (at Bidwell St.), Vancouver BC V6G 1C8",430,49.290112,-123.127062,,0.9929426495418414,264.0,195.0
Gyo Para Gyoza & Ramen Bar,8.0,"2120 Broadway W (Arbutus), Vancouver BC V6K 2C8",140,49.263523,-123.155267,,0.9361992752935819,22.0,18.0
Pete's Meat Inc,8.4,"2817 Arbutus St (12th Avenue), Vancouver BC V6J 0E6",172,49.263523,-123.155267,,0.9134336286543606,27.0,21.0
Platform 7 Coffee,8.0,"2300 Broadway W (Vine), Vancouver BC V6K 2E5",175,49.263523,-123.155267,1.0,0.9806871431010605,57.0,73.0
Connaught Park,8.5,"2690 Larch St (btwn 10th Ave & 12th Ave), Vancouver BC V6K 4K9",328,49.263523,-123.155267,,0.992164823281668,50.0,16.0
49th Parallel Coffee,8.5,"2198 4th Ave W (at Yew St), Vancouver BC V6K 1N6",502,49.263523,-123.155267,2.0,0.9863785547608659,435.0,351.0
O5 Tea Co,8.7,"2208 4th Ave W (at Yew), Vancouver BC V6K 1N8",514,49.263523,-123.155267,2.0,0.8767619661930147,82.0,47.0
Au Comptoir,8.8,"2278 4th Ave W (btwn Vine & Yew), Vancouver BC V6K 1N8",534,49.263523,-123.155267,3.0,0.9408093187380243,85.0,48.0
Lululemon Athletica,8.8,"2123 4th Ave W (at Arbutus St), Vancouver BC V6K 1N7",549,49.263523,-123.155267,,0.9775568666881675,35.0,69.0
Raisu,8.8,"2340 4th Ave W, Vancouver BC V6K 1P1",572,49.263523,-123.155267,2.0,0.9807819999620573,202.0,73.0
Thomas Haas Patisserie,8.6,"2539 Broadway W (btwn Trafalgar & Larch), Vancouver BC V6K 2E9",581,49.263523,-123.155267,1.0,0.9682798656826849,246.0,123.0
Nat's New York Pizzaria,8.4,"2684 Broadway W (btw Stephens & Trafalgar), Vancouver BC V6K 2G3",180,49.264928,-123.168068,1.0,0.9241714253191934,24.0,45.0
Sunshine Diner,8.2,"2649W Broadway W (btwn Stephens & Trafalgar), Vancouver BC V6K 2G2",209,49.264928,-123.168068,1.0,0.923773026503007,65.0,63.0
Thomas Haas Patisserie,8.6,"2539 Broadway W (btwn Trafalgar & Larch), Vancouver BC V6K 2E9",364,49.264928,-123.168068,1.0,0.9682798656826849,246.0,123.0
Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",373,49.264928,-123.168068,1.0,0.8757185407220505,28.0,14.0
The Only Cafe,8.5,"2678 4th Ave W, Vancouver BC V6K 1P7",406,49.264928,-123.168068,1.0,0.9334863690690748,36.0,18.0
Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",374,49.264928,-123.168068,1.0,0.8717345525601867,45.0,27.0
The Naam Restaurant,7.9,"2724 4th Ave W (at Stephens St), Vancouver BC V6K 1R1",381,49.264928,-123.168068,2.0,0.9578266396008424,180.0,227.0
White Spot Kitsilano,7.7,"2518 Broadway W, Vancouver BC V6K 2G1",364,49.264928,-123.168068,1.0,0.9722448824723492,61.0,48.0
Cafe Lokal,8.3,"2610 4th Ave W (Trafalgar), Vancouver BC V6K 1P7",435,49.264928,-123.168068,1.0,0.9506364895372882,14.0,14.0
Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",421,49.264928,-123.168068,2.0,0.9221035457494641,31.0,34.0
Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",35,49.264483,-123.173926,2.0,0.9221035457494641,31.0,34.0
Nuba,8.1,"3116W Broadway W (btwn Trutch & Balaclava), Vancouver BC V6K 2H3",58,49.264483,-123.173926,1.0,0.9576748686232475,54.0,65.0
East Is East,8.3,"3243 West Broadway (btwn Blenheim & Trutch), Vancouver BC V6K 2H5",200,49.264483,-123.173926,2.0,0.9118210620174158,79.0,106.0
Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",448,49.264483,-123.173926,2.0,0.9440154806397146,46.0,66.0
The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",495,49.264483,-123.173926,2.0,0.9494412930887292,205.0,199.0
Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",500,49.264483,-123.173926,2.0,0.8480772514275957,8.0,12.0
Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",560,49.264483,-123.173926,1.0,0.8757185407220505,28.0,14.0
Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",546,49.264483,-123.173926,1.0,0.8717345525601867,45.0,27.0
Nat's New York Pizzaria,8.4,"2684 Broadway W (btw Stephens & Trafalgar), Vancouver BC V6K 2G3",577,49.264483,-123.173926,1.0,0.9241714253191934,24.0,45.0
Sunshine Diner,8.2,"2649W Broadway W (btwn Stephens & Trafalgar), Vancouver BC V6K 2G2",611,49.264483,-123.173926,1.0,0.923773026503007,65.0,63.0
The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",44,49.264579,-123.18373,1.0,0.9641251351710269,36.0,47.0
True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",169,49.264579,-123.18373,1.0,0.8234713816850373,69.0,54.0
Grounds For Coffee,7.7,"2565 Alma St (at 10th Ave.), Vancouver BC V6R 3R8",187,49.264579,-123.18373,1.0,0.9660602151353608,56.0,59.0
Mac Falafel,7.5,"3685W 10th Ave W (at Alma St.), Vancouver BC V6R 2G2",171,49.264579,-123.18373,1.0,0.9327654569254994,8.0,9.0
The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",218,49.264579,-123.18373,2.0,0.9494412930887292,205.0,199.0
Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",266,49.264579,-123.18373,2.0,0.9440154806397146,46.0,66.0
Browns Socialhouse,7.2,"3651 10th Ave W (at Alma St), Vancouver BC V6R 2G2",181,49.264579,-123.18373,3.0,0.9580922388116332,33.0,16.0
Rajio Japanese Public House,7.8,"3763W 10th Ave W (btwn Alma & Highbury), Vancouver BC V6R 2G5",270,49.264579,-123.18373,2.0,0.9238109692474057,111.0,54.0
Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",439,49.264579,-123.18373,,0.9417009732313938,16.0,33.0
Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",460,49.264579,-123.18373,1.0,0.9049344539090513,25.0,43.0
St. Augustine's,8.3,"2360 Commercial Dr (at Grandview Hwy), Vancouver BC V5N 4B7",22,49.263746,-123.069892,2.0,0.9824135379712015,475.0,255.0
Jamjar,8.5,"2280 Commercial Dr at E 7th Ave (at E 7th Ave), Vancouver BC V5N 4B5",75,49.263746,-123.069892,2.0,0.9667431845345373,39.0,41.0
Booster Juice,7.6,"2430 Commercial Dr (E. Broadway), Vancouver BC V5N 4B9",100,49.263746,-123.069892,,0.953159682039802,6.0,19.0
Rio Theatre,8.6,"1660 Broadway E (Commercial Drive), Vancouver BC V5N 1W1",180,49.263746,-123.069892,,0.985904270455882,218.0,142.0
Jj Bean House of Coffee,7.7,"2206 Commercial Dr (at E 6th Ave), Vancouver BC V5N 4B5",141,49.263746,-123.069892,2.0,0.9814459979890345,93.0,107.0
Harambee Ethiopian Restaurant,7.8,"2149 Commercial Dr, Vancouver BC V5N 4B3",206,49.263746,-123.069892,2.0,0.9312098044051527,28.0,40.0
Elephant Garden Creamery,7.7,"2080 Commercial Dr, Vancouver BC V5N 4B2",278,49.263746,-123.069892,1.0,0.969854489575231,32.0,12.0
Siddharthas Indian Kitchen,8.1,"2066 Commercial Dr, Vancouver BC V5N 4A9",308,49.263746,-123.069892,2.0,0.8871203354138605,32.0,27.0
Kishimoto Japanese Kitchen + Sushi Bar,8.5,"2054 Commercial Dr (4th Ave. East), Vancouver BC V5N 4A9",334,49.263746,-123.069892,2.0,0.9659843296465633,224.0,132.0
Gorilla Surplus,8.2,"1458 Broadway E, Vancouver BC V5N 1V6",366,49.263746,-123.069892,,0.9098670106808825,8.0,9.0
Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",461,49.258761,-123.127071,1.0,0.8580372218322552,15.0,18.0
Hachibei Restaurant,7.6,"778 16th Ave W, Vancouver BC V5Z 1S7",445,49.258761,-123.127071,2.0,0.9249682229515661,26.0,27.0
Gyu-Kaku BBQ,8.5,"950 Broadway W (at Laurel St), Vancouver BC V5Z 1K7",523,49.258761,-123.127071,3.0,0.9322342585039176,60.0,81.0
Salmon n' Bannock,8.2,"1128 Broadway W, Vancouver BC V6H 1G5",541,49.258761,-123.127071,,0.9427443987023582,48.0,22.0
Wild Birds Unlimited Inc,8.2,"1302 Broadway W (at Birch Street), Vancouver BC V6H 1H2",714,49.258761,-123.127071,,0.8995086414600368,22.0,9.0
Dynasty Seafood Restaurant 皇朝海鮮酒家,7.6,"777 Broadway W, Vancouver BC V5Z 4J7",691,49.258761,-123.127071,1.0,0.9819961677828157,182.0,105.0
Small Victory,8.9,"3070 Granville St, Vancouver BC V6H 3J8",836,49.258761,-123.127071,1.0,0.9595720058431826,41.0,27.0
University Women's Club of Vancouver-Hycroft,7.5,"1489 McRae Ave (16th Ave.), Vancouver BC V6H 1V1",712,49.258761,-123.127071,,0.930526835005976,34.0,18.0
Cachè the House of Dresses,,"1051 Wolfe Ave, Vancouver BC V6H 1V6",451,49.258761,-123.127071,,0.2049097911251921,,
Choklit Park,7.7,"2400 Spruce St (Spruce St), Vancouver BC V6H 2P3",764,49.258761,-123.127071,,0.9579594392062378,122.0,15.0
Breka Downtown Bakery Cafe Inc,8.5,"3750 4th Ave W, Vancouver BC V6R 1P3",297,49.268974,-123.190701,1.0,0.9887879190301835,15.0,16.0
Jericho Beach,9.1,"3941 Pt Grey Rd, Vancouver BC V6R 1B5",344,49.268974,-123.190701,,0.996869723587107,475.0,110.0
Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",388,49.268974,-123.190701,1.0,0.9049344539090513,25.0,43.0
Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",358,49.268974,-123.190701,2.0,0.9501052911157064,27.0,15.0
Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",504,49.268974,-123.190701,,0.9417009732313938,16.0,33.0
Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",517,49.268974,-123.190701,1.0,0.8988636148052589,149.0,141.0
True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",587,49.268974,-123.190701,1.0,0.8234713816850373,69.0,54.0
The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",688,49.268974,-123.190701,1.0,0.9641251351710269,36.0,47.0
Rajio Japanese Public House,7.8,"3763W 10th Ave W (btwn Alma & Highbury), Vancouver BC V6R 2G5",660,49.268974,-123.190701,2.0,0.9238109692474057,111.0,54.0
Grounds For Coffee,7.7,"2565 Alma St (at 10th Ave.), Vancouver BC V6R 3R8",660,49.268974,-123.190701,1.0,0.9660602151353608,56.0,59.0
Kitsilano Pool,8.9,"2305 Cornwall Ave (Vine), Vancouver BC V6K 1B6",164,49.273011,-123.159663,,0.9669139268843315,265.0,48.0
Nook,8.1,"1525 Yew St (Cornwall Ave), Vancouver BC V6K 3E5",336,49.273011,-123.159663,2.0,0.931228775777352,61.0,66.0
LOCAL Public Eatery Kitsilano,7.7,"2210 Cornwall Ave, Vancouver BC V6K 1B5",326,49.273011,-123.159663,2.0,0.9823186811102047,247.0,233.0
Trafalgar Beach,8.0,Vancouver BC,350,49.273011,-123.159663,,0.9626074253950788,53.0,13.0
Kibune Sushi Restaurant,7.3,"1508 Yew St (at Cornwall Ave.), Vancouver BC V6K 3E4",342,49.273011,-123.159663,2.0,0.7908595928743526,34.0,16.0
Kitsilano Seawall,,"2300 Cornwall Ave (Vine Street), Vancouver BC",145,49.273011,-123.159663,,0.9939735404131053,,
Wilderness Beach,,"Pt Grey Rd, Vancouver BC",184,49.273011,-123.159663,,0.9103982091024644,,
Kitsilano Beach,9.4,"2225 Cornwall Ave (at Yew St), Vancouver BC",535,49.273011,-123.159663,,0.9999419948114028,2159.0,583.0
Raisu,8.8,"2340 4th Ave W, Vancouver BC V6K 1P1",537,49.273011,-123.159663,2.0,0.9807819999620573,202.0,73.0
Terra Breads,8.6,"2380 4th Ave W (at Balsam St), Vancouver BC V6K 1P1",542,49.273011,-123.159663,1.0,0.9069074766177838,51.0,53.0
Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",304,49.266924,-123.173849,2.0,0.9221035457494641,31.0,34.0
Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",287,49.266924,-123.173849,2.0,0.8480772514275957,8.0,12.0
Nuba,8.1,"3116W Broadway W (btwn Trutch & Balaclava), Vancouver BC V6K 2H3",314,49.266924,-123.173849,1.0,0.9576748686232475,54.0,65.0
East Is East,8.3,"3243 West Broadway (btwn Blenheim & Trutch), Vancouver BC V6K 2H5",359,49.266924,-123.173849,2.0,0.9118210620174158,79.0,106.0
